Date,Store,Product,Sales,Price,Revenue
2023-03-07,Store_C,Rice,53,36.56,1937.68
2023-03-08,Store_C,Rice,49,298.01,14602.49
2023-03-09,Store_C,Rice,49,249.29,12215.21
2023-03-10,Store_C,Rice,58,465.09,26975.219999999998
2023-03-11,Store_C,Rice,68,86.93,5911.240000000001
2023-03-12,Store_C,Rice,67,357.38,23944.46
2023-03-13,Store_C,Rice,57,55.3,3152.1
2023-03-14,Store_C,Rice,54,147.3,7954.200000000001
2023-03-15,Store_C,Rice,57,154.26,8792.82
2023-03-16,Store_C,Rice,52,71.92,3739.84
2023-03-17,Store_C,Rice,56,424.16,23752.960000000003
2023-03-18,Store_C,Rice,59,198.84,11731.56
2023-03-19,Store_C,Rice,67,349.83,23438.61
2023-03-20,Store_C,Rice,54,370.5,20007.0
2023-03-21,Store_C,Rice,50,451.37,22568.5
2023-03-22,Store_C,Rice,52,477.23,24815.96
2023-03-23,Store_C,Rice,57,128.04,7298.28
2023-03-24,Store_C,Rice,57,46.22,2634.54
2023-03-25,Store_C,Rice,69,344.0,23736.0
2023-03-26,Store_C,Rice,74,392.02,29009.48
2023-03-27,Store_C,Rice,47,399.57,18779.79
2023-03-28,Store_C,Rice,51,232.35,11849.85
2023-03-29,Store_C,Rice,51,116.34,5933.34
2023-03-30,Store_C,Rice,59,93.79,5533.610000000001
2023-03-31,Store_C,Rice,55,208.26,11454.3
2023-04-01,Store_C,Rice,74,251.14,18584.36
2023-04-02,Store_C,Rice,58,195.3,11327.400000000001
2023-04-03,Store_C,Rice,53,153.28,8123.84
2023-04-04,Store_C,Rice,51,94.95,4842.45
2023-04-05,Store_C,Rice,39,202.82,7909.98
2023-04-06,Store_C,Rice,44,499.26,21967.44
2023-04-07,Store_C,Rice,47,46.08,2165.7599999999998
2023-04-08,Store_C,Rice,61,421.37,25703.57
2023-04-09,Store_C,Rice,69,457.96,31599.239999999998
2023-04-10,Store_C,Rice,57,132.46,7550.22
2023-04-11,Store_C,Rice,49,78.63,3852.87
2023-04-12,Store_C,Rice,46,204.71,9416.66
2023-04-13,Store_C,Rice,45,192.75,8673.75
2023-04-14,Store_C,Rice,59,130.33,7689.470000000001
2023-04-15,Store_C,Rice,63,19.1,1203.3000000000002
2023-04-16,Store_C,Rice,51,39.43,2010.93
2023-04-17,Store_C,Rice,48,75.56,3626.88
2023-04-18,Store_C,Rice,43,440.02,18920.86
2023-04-19,Store_C,Rice,51,94.91,4840.41
2023-04-20,Store_C,Rice,51,493.22,25154.22
2023-04-21,Store_C,Rice,49,320.6,15709.400000000001
2023-04-22,Store_C,Rice,59,327.4,19316.6
2023-04-23,Store_C,Rice,66,295.67,19514.22
2023-04-24,Store_C,Rice,50,379.96,18998.0
2023-04-25,Store_C,Rice,51,296.88,15140.88
2023-04-26,Store_C,Rice,49,329.9,16165.099999999999
2023-04-27,Store_C,Rice,55,68.15,3748.2500000000005
2023-04-28,Store_C,Rice,56,414.53,23213.68
2023-04-29,Store_C,Rice,60,167.25,10035.0
2023-04-30,Store_C,Rice,69,180.85,12478.65
2023-05-01,Store_C,Rice,53,439.43,23289.79
2023-05-02,Store_C,Rice,58,252.86,14665.880000000001
2023-05-03,Store_C,Rice,48,231.83,11127.84
2023-05-04,Store_C,Rice,45,27.95,1257.75
2023-05-05,Store_C,Rice,51,441.09,22495.59
2023-05-06,Store_C,Rice,60,100.87,6052.200000000001
2023-05-07,Store_C,Rice,68,341.01,23188.68
2023-05-08,Store_C,Rice,47,52.07,2447.29
2023-05-09,Store_C,Rice,44,302.98,13331.12
2023-05-10,Store_C,Rice,48,339.87,16313.76
2023-05-11,Store_C,Rice,46,248.7,11440.199999999999
2023-05-12,Store_C,Rice,46,324.68,14935.28
2023-05-13,Store_C,Rice,53,10.61,562.3299999999999
2023-05-14,Store_C,Rice,68,227.82,15491.76
2023-05-15,Store_C,Rice,53,178.27,9448.310000000001
2023-05-16,Store_C,Rice,50,491.81,24590.5
2023-05-17,Store_C,Rice,50,192.25,9612.5
2023-05-18,Store_C,Rice,43,226.03,9719.29
2023-05-19,Store_C,Rice,36,316.3,11386.800000000001
2023-05-20,Store_C,Rice,63,280.36,17662.68
2023-05-21,Store_C,Rice,62,453.06,28089.72
2023-05-22,Store_C,Rice,48,374.46,17974.079999999998
2023-05-23,Store_C,Rice,34,121.3,4124.2
2023-05-24,Store_C,Rice,51,265.47,13538.970000000001
2023-05-25,Store_C,Rice,43,124.48,5352.64
2023-05-26,Store_C,Rice,33,348.81,11510.73
2023-05-27,Store_C,Rice,57,11.3,644.1
2023-05-28,Store_C,Rice,71,375.3,26646.3
2023-05-29,Store_C,Rice,55,445.72,24514.600000000002
2023-05-30,Store_C,Rice,38,60.14,2285.32
2023-05-31,Store_C,Rice,44,175.05,7702.200000000001
2023-06-01,Store_C,Rice,41,137.22,5626.0199999999995
2023-06-02,Store_C,Rice,49,67.83,3323.67
2023-06-03,Store_C,Rice,61,136.74,8341.140000000001
2023-06-04,Store_C,Rice,50,120.31,6015.5
2023-06-05,Store_C,Rice,43,83.47,3589.21
2023-06-06,Store_C,Rice,41,16.06,658.4599999999999
2023-06-07,Store_C,Rice,41,337.89,13853.49
2023-06-08,Store_C,Rice,39,109.29,4262.31
2023-06-09,Store_C,Rice,41,172.3,7064.3
2023-06-10,Store_C,Rice,61,116.81,7125.41
2023-06-11,Store_C,Rice,56,154.44,8648.64
2023-06-12,Store_C,Rice,42,431.21,18110.82
2023-06-13,Store_C,Rice,46,61.38,2823.48
2023-06-14,Store_C,Rice,44,233.25,10263.0
2023-06-15,Store_C,Rice,46,485.42,22329.32
2023-06-16,Store_C,Rice,38,409.53,15562.14
2023-06-17,Store_C,Rice,57,24.0,1368.0
2023-06-18,Store_C,Rice,57,29.68,1691.76
2023-06-19,Store_C,Rice,41,159.06,6521.46
2023-06-20,Store_C,Rice,41,206.22,8455.02
2023-06-21,Store_C,Rice,50,79.29,3964.5000000000005
2023-06-22,Store_C,Rice,40,87.29,3491.6000000000004
2023-06-23,Store_C,Rice,48,85.46,4102.08
2023-06-24,Store_C,Rice,67,427.61,28649.870000000003
2023-06-25,Store_C,Rice,52,216.03,11233.56
2023-06-26,Store_C,Rice,35,168.12,5884.2
2023-06-27,Store_C,Rice,32,137.12,4387.84
2023-06-28,Store_C,Rice,48,453.19,21753.12
2023-06-29,Store_C,Rice,48,180.14,8646.72
2023-06-30,Store_C,Rice,37,223.26,8260.619999999999
2023-07-01,Store_C,Rice,56,371.23,20788.88
2023-07-02,Store_C,Rice,48,20.9,1003.1999999999999
2023-07-03,Store_C,Rice,38,251.75,9566.5
2023-07-04,Store_C,Rice,43,408.09,17547.87
2023-07-05,Store_C,Rice,39,243.23,9485.97
2023-07-06,Store_C,Rice,33,374.23,12349.59
2023-07-07,Store_C,Rice,38,282.8,10746.4
2023-07-08,Store_C,Rice,50,422.02,21101.0
2023-07-09,Store_C,Rice,56,444.76,24906.559999999998
2023-07-10,Store_C,Rice,39,210.0,8190.0
2023-07-11,Store_C,Rice,39,438.14,17087.46
2023-07-12,Store_C,Rice,33,46.73,1542.09
2023-07-13,Store_C,Rice,33,23.23,766.59
2023-07-14,Store_C,Rice,38,343.02,13034.759999999998
2023-07-15,Store_C,Rice,57,431.02,24568.14
2023-07-16,Store_C,Rice,61,49.63,3027.4300000000003
2023-07-17,Store_C,Rice,29,371.7,10779.3
2023-07-18,Store_C,Rice,38,448.26,17033.88
2023-07-19,Store_C,Rice,43,148.42,6382.0599999999995
2023-07-20,Store_C,Rice,41,151.5,6211.5
2023-07-21,Store_C,Rice,39,124.74,4864.86
2023-07-22,Store_C,Rice,57,266.84,15209.88
2023-07-23,Store_C,Rice,47,330.9,15552.3
2023-07-24,Store_C,Rice,41,30.65,1256.6499999999999
2023-07-25,Store_C,Rice,43,83.18,3576.7400000000002
2023-07-26,Store_C,Rice,31,118.88,3685.2799999999997
2023-07-27,Store_C,Rice,39,254.47,9924.33
2023-07-28,Store_C,Rice,41,113.34,4646.9400000000005
2023-07-29,Store_C,Rice,57,86.1,4907.7
2023-07-30,Store_C,Rice,43,246.05,10580.15
2023-07-31,Store_C,Rice,34,61.72,2098.48
2023-08-01,Store_C,Rice,21,62.18,1305.78
2023-08-02,Store_C,Rice,41,331.34,13584.939999999999
2023-08-03,Store_C,Rice,32,67.29,2153.28
2023-08-04,Store_C,Rice,29,301.93,8755.97
2023-08-05,Store_C,Rice,43,294.19,12650.17
2023-08-06,Store_C,Rice,46,115.36,5306.56
2023-08-07,Store_C,Rice,39,290.17,11316.630000000001
2023-08-08,Store_C,Rice,29,425.69,12345.01
2023-08-09,Store_C,Rice,42,480.68,20188.56
2023-08-10,Store_C,Rice,27,423.01,11421.27
2023-08-11,Store_C,Rice,45,21.89,985.0500000000001
2023-08-12,Store_C,Rice,46,445.54,20494.84
2023-08-13,Store_C,Rice,57,182.21,10385.970000000001
2023-08-14,Store_C,Rice,41,100.32,4113.12
2023-08-15,Store_C,Rice,41,149.58,6132.780000000001
2023-08-16,Store_C,Rice,33,55.18,1820.94
2023-08-17,Store_C,Rice,27,448.37,12105.99
2023-08-18,Store_C,Rice,35,176.49,6177.150000000001
2023-08-19,Store_C,Rice,45,404.09,18184.05
2023-08-20,Store_C,Rice,40,492.1,19684.0
2023-08-21,Store_C,Rice,41,42.45,1740.45
2023-08-22,Store_C,Rice,35,348.57,12199.949999999999
2023-08-23,Store_C,Rice,34,372.49,12664.66
2023-08-24,Store_C,Rice,30,171.28,5138.4
2023-08-25,Store_C,Rice,32,191.37,6123.84
2023-08-26,Store_C,Rice,52,375.9,19546.8
2023-08-27,Store_C,Rice,51,326.77,16665.27
2023-08-28,Store_C,Rice,38,243.12,9238.56
2023-08-29,Store_C,Rice,38,174.57,6633.66
2023-08-30,Store_C,Rice,39,480.06,18722.34
2023-08-31,Store_C,Rice,28,294.72,8252.16
2023-09-01,Store_C,Rice,35,319.19,11171.65
2023-09-02,Store_C,Rice,49,467.69,22916.81
2023-09-03,Store_C,Rice,40,115.7,4628.0
2023-09-04,Store_C,Rice,35,282.36,9882.6
2023-09-05,Store_C,Rice,39,66.55,2595.45
2023-09-06,Store_C,Rice,35,67.22,2352.7
2023-09-07,Store_C,Rice,26,107.17,2786.42
2023-09-08,Store_C,Rice,28,107.36,3006.08
2023-09-09,Store_C,Rice,49,347.18,17011.82
2023-09-10,Store_C,Rice,43,354.44,15240.92
2023-09-11,Store_C,Rice,36,441.46,15892.56
2023-09-12,Store_C,Rice,33,479.24,15814.92
2023-09-13,Store_C,Rice,37,383.81,14200.97
2023-09-14,Store_C,Rice,31,176.59,5474.29
2023-09-15,Store_C,Rice,34,76.86,2613.24
2023-09-16,Store_C,Rice,44,153.95,6773.799999999999
2023-09-17,Store_C,Rice,58,463.85,26903.300000000003
2023-09-18,Store_C,Rice,33,300.69,9922.77
2023-09-19,Store_C,Rice,26,346.77,9016.02
2023-09-20,Store_C,Rice,38,224.52,8531.76
2023-09-21,Store_C,Rice,31,239.45,7422.95
2023-09-22,Store_C,Rice,38,221.97,8434.86
2023-09-23,Store_C,Rice,46,355.9,16371.4
2023-09-24,Store_C,Rice,37,448.74,16603.38
2023-09-25,Store_C,Rice,28,190.65,5338.2
2023-09-26,Store_C,Rice,32,279.68,8949.76
2023-09-27,Store_C,Rice,26,28.12,731.12
2023-09-28,Store_C,Rice,31,346.83,10751.73
2023-09-29,Store_C,Rice,37,135.31,5006.47
2023-09-30,Store_C,Rice,50,314.99,15749.5
2023-10-01,Store_C,Rice,50,485.24,24262.0
2023-10-02,Store_C,Rice,32,431.79,13817.28
2023-10-03,Store_C,Rice,41,472.51,19372.91
2023-10-04,Store_C,Rice,35,115.85,4054.75
2023-10-05,Store_C,Rice,30,439.7,13191.0
2023-10-06,Store_C,Rice,38,58.19,2211.22
2023-10-07,Store_C,Rice,52,95.64,4973.28
2023-10-08,Store_C,Rice,45,87.45,3935.25
2023-10-09,Store_C,Rice,40,141.55,5662.0
2023-10-10,Store_C,Rice,35,422.16,14775.6
2023-10-11,Store_C,Rice,36,326.82,11765.52
2023-10-12,Store_C,Rice,40,29.82,1192.8
2023-10-13,Store_C,Rice,27,83.5,2254.5
2023-10-14,Store_C,Rice,45,200.93,9041.85
2023-10-15,Store_C,Rice,55,303.07,16668.85
2023-10-16,Store_C,Rice,30,457.42,13722.6
2023-10-17,Store_C,Rice,34,249.15,8471.1
2023-10-18,Store_C,Rice,41,187.62,7692.42
2023-10-19,Store_C,Rice,28,17.86,500.08
2023-10-20,Store_C,Rice,24,50.94,1222.56
2023-10-21,Store_C,Rice,43,391.59,16838.37
2023-10-22,Store_C,Rice,49,144.5,7080.5
2023-10-23,Store_C,Rice,33,184.98,6104.339999999999
2023-10-24,Store_C,Rice,32,27.31,873.92
2023-10-25,Store_C,Rice,32,162.14,5188.48
2023-10-26,Store_C,Rice,30,402.19,12065.7
2023-10-27,Store_C,Rice,32,70.73,2263.36
2023-10-28,Store_C,Rice,51,320.74,16357.74
2023-10-29,Store_C,Rice,53,40.52,2147.56
2023-10-30,Store_C,Rice,37,343.5,12709.5
2023-10-31,Store_C,Rice,32,249.66,7989.12
2023-11-01,Store_C,Rice,36,87.5,3150.0
2023-11-02,Store_C,Rice,42,422.61,17749.62
2023-11-03,Store_C,Rice,42,195.01,8190.42
2023-11-04,Store_C,Rice,62,197.2,12226.4
2023-11-05,Store_C,Rice,51,272.66,13905.660000000002
2023-11-06,Store_C,Rice,31,315.29,9773.99
2023-11-07,Store_C,Rice,38,225.23,8558.74
2023-11-08,Store_C,Rice,40,64.62,2584.8
2023-11-09,Store_C,Rice,42,249.49,10478.58
2023-11-10,Store_C,Rice,35,398.32,13941.199999999999
2023-11-11,Store_C,Rice,54,118.78,6414.12
2023-11-12,Store_C,Rice,56,289.95,16237.199999999999
2023-11-13,Store_C,Rice,38,217.79,8276.02
2023-11-14,Store_C,Rice,36,188.28,6778.08
2023-11-15,Store_C,Rice,51,462.38,23581.38
2023-11-16,Store_C,Rice,40,288.67,11546.800000000001
2023-11-17,Store_C,Rice,27,268.46,7248.419999999999
2023-11-18,Store_C,Rice,42,455.29,19122.18
2023-11-19,Store_C,Rice,51,230.89,11775.39
2023-11-20,Store_C,Rice,48,43.15,2071.2
2023-11-21,Store_C,Rice,39,392.83,15320.369999999999
2023-11-22,Store_C,Rice,48,388.29,18637.920000000002
2023-11-23,Store_C,Rice,38,438.31,16655.78
2023-11-24,Store_C,Rice,44,136.83,6020.52
2023-11-25,Store_C,Rice,50,333.56,16678.0
2023-11-26,Store_C,Rice,51,25.24,1287.24
2023-11-27,Store_C,Rice,34,318.94,10843.96
2023-11-28,Store_C,Rice,43,32.5,1397.5
2023-11-29,Store_C,Rice,33,116.18,3833.94
2023-11-30,Store_C,Rice,29,74.19,2151.5099999999998
2023-12-01,Store_C,Rice,36,497.13,17896.68
2023-12-02,Store_C,Rice,62,117.81,7304.22
2023-12-03,Store_C,Rice,53,440.15,23327.949999999997
2023-12-04,Store_C,Rice,47,177.5,8342.5
2023-12-05,Store_C,Rice,41,14.24,583.84
2023-12-06,Store_C,Rice,56,68.72,3848.3199999999997
2023-12-07,Store_C,Rice,52,125.13,6506.76
2023-12-08,Store_C,Rice,58,347.47,20153.260000000002
2023-12-09,Store_C,Rice,52,28.35,1474.2
2023-12-10,Store_C,Rice,57,456.53,26022.21
2023-12-11,Store_C,Rice,34,72.03,2449.02
2023-12-12,Store_C,Rice,45,193.68,8715.6
2023-12-13,Store_C,Rice,38,315.48,11988.240000000002
2023-12-14,Store_C,Rice,43,453.3,19491.9
2023-12-15,Store_C,Rice,31,55.16,1709.9599999999998
2023-12-16,Store_C,Rice,47,154.49,7261.030000000001
2023-12-17,Store_C,Rice,53,497.16,26349.48
2023-12-18,Store_C,Rice,39,416.22,16232.580000000002
2023-12-19,Store_C,Rice,50,249.94,12497.0
2023-12-20,Store_C,Rice,41,119.56,4901.96
2023-12-21,Store_C,Rice,46,131.17,6033.82
2023-12-22,Store_C,Rice,33,82.09,2708.9700000000003
2023-12-23,Store_C,Rice,59,497.37,29344.83
2023-12-24,Store_C,Rice,59,446.86,26364.74
2023-12-25,Store_C,Rice,46,468.38,21545.48
2023-12-26,Store_C,Rice,44,442.18,19455.920000000002
2023-12-27,Store_C,Rice,53,288.22,15275.660000000002
2023-12-28,Store_C,Rice,41,228.5,9368.5
2023-12-29,Store_C,Rice,38,468.33,17796.54
2023-12-30,Store_C,Rice,62,381.22,23635.640000000003
2023-12-31,Store_C,Rice,59,161.83,9547.970000000001
2022-01-01,Store_C,Sugar,60,275.3,16518.0
2022-01-02,Store_C,Sugar,58,317.12,18392.96
2022-01-03,Store_C,Sugar,42,76.88,3228.96
2022-01-04,Store_C,Sugar,47,430.93,20253.71
2022-01-05,Store_C,Sugar,40,128.16,5126.4
2022-01-06,Store_C,Sugar,39,373.4,14562.599999999999
2022-01-07,Store_C,Sugar,45,499.81,22491.45
2022-01-08,Store_C,Sugar,54,475.19,25660.26
2022-01-09,Store_C,Sugar,58,473.44,27459.52
2022-01-10,Store_C,Sugar,42,83.85,3521.7
2022-01-11,Store_C,Sugar,44,240.8,10595.2
2022-01-12,Store_C,Sugar,56,416.3,23312.8
2022-01-13,Store_C,Sugar,43,228.56,9828.08
2022-01-14,Store_C,Sugar,41,70.72,2899.52
2022-01-15,Store_C,Sugar,66,356.43,23524.38
2022-01-16,Store_C,Sugar,44,345.29,15192.76
2022-01-17,Store_C,Sugar,34,172.22,5855.48
2022-01-18,Store_C,Sugar,45,38.28,1722.6000000000001
2022-01-19,Store_C,Sugar,46,315.44,14510.24
2022-01-20,Store_C,Sugar,46,204.08,9387.68
2022-01-21,Store_C,Sugar,42,144.23,6057.66
2022-01-22,Store_C,Sugar,73,156.3,11409.900000000001
2022-01-23,Store_C,Sugar,61,10.7,652.6999999999999
2022-01-24,Store_C,Sugar,49,170.17,8338.33
2022-01-25,Store_C,Sugar,51,353.22,18014.22
2022-01-26,Store_C,Sugar,40,237.44,9497.6
2022-01-27,Store_C,Sugar,43,221.19,9511.17
2022-01-28,Store_C,Sugar,49,215.29,10549.21
2022-01-29,Store_C,Sugar,64,132.07,8452.48
2022-01-30,Store_C,Sugar,59,403.08,23781.719999999998
2022-01-31,Store_C,Sugar,36,268.37,9661.32
2022-02-01,Store_C,Sugar,49,105.77,5182.73
2022-02-02,Store_C,Sugar,43,471.72,20283.960000000003
2022-02-03,Store_C,Sugar,51,21.96,1119.96
2022-02-04,Store_C,Sugar,47,407.06,19131.82
2022-02-05,Store_C,Sugar,62,496.59,30788.579999999998
2022-02-06,Store_C,Sugar,65,364.23,23674.95
2022-02-07,Store_C,Sugar,53,266.18,14107.54
2022-02-08,Store_C,Sugar,57,486.83,27749.309999999998
2022-02-09,Store_C,Sugar,45,24.16,1087.2
2022-02-10,Store_C,Sugar,43,212.98,9158.14
2022-02-11,Store_C,Sugar,42,317.18,13321.56
2022-02-12,Store_C,Sugar,61,211.69,12913.09
2022-02-13,Store_C,Sugar,63,313.53,19752.39
2022-02-14,Store_C,Sugar,54,205.31,11086.74
2022-02-15,Store_C,Sugar,48,16.15,775.1999999999999
2022-02-16,Store_C,Sugar,45,132.61,5967.450000000001
2022-02-17,Store_C,Sugar,46,187.42,8621.32
2022-02-18,Store_C,Sugar,42,443.21,18614.82
2022-02-19,Store_C,Sugar,69,156.79,10818.51
2022-02-20,Store_C,Sugar,62,467.94,29012.28
2022-02-21,Store_C,Sugar,47,232.86,10944.42
2022-02-22,Store_C,Sugar,45,369.33,16619.85
2022-02-23,Store_C,Sugar,47,350.38,16467.86
2022-02-24,Store_C,Sugar,56,190.05,10642.800000000001
2022-02-25,Store_C,Sugar,43,45.85,1971.55
2022-02-26,Store_C,Sugar,57,142.26,8108.82
2022-02-27,Store_C,Sugar,68,465.2,31633.6
2022-02-28,Store_C,Sugar,53,325.03,17226.59
2022-03-01,Store_C,Sugar,46,300.37,13817.02
2022-03-02,Store_C,Sugar,51,105.92,5401.92
2022-03-03,Store_C,Sugar,49,273.07,13380.43
2022-03-04,Store_C,Sugar,49,258.4,12661.599999999999
2022-03-05,Store_C,Sugar,75,334.0,25050.0
2022-03-06,Store_C,Sugar,62,450.64,27939.68
2022-03-07,Store_C,Sugar,55,247.6,13618.0
2022-03-08,Store_C,Sugar,46,251.31,11560.26
2022-03-09,Store_C,Sugar,51,17.89,912.39
2022-03-10,Store_C,Sugar,47,449.52,21127.44
2022-03-11,Store_C,Sugar,49,339.67,16643.83
2022-03-12,Store_C,Sugar,64,427.43,27355.52
2022-03-13,Store_C,Sugar,72,437.79,31520.88
2022-03-14,Store_C,Sugar,43,259.04,11138.720000000001
2022-03-15,Store_C,Sugar,42,30.7,1289.3999999999999
2022-03-16,Store_C,Sugar,58,155.78,9035.24
2022-03-17,Store_C,Sugar,49,108.8,5331.2
2022-03-18,Store_C,Sugar,50,12.69,634.5
2022-03-19,Store_C,Sugar,59,357.67,21102.530000000002
2022-03-20,Store_C,Sugar,74,138.97,10283.78
2022-03-21,Store_C,Sugar,38,97.34,3698.92
2022-03-22,Store_C,Sugar,45,392.24,17650.8
2022-03-23,Store_C,Sugar,53,109.8,5819.4
2022-03-24,Store_C,Sugar,57,257.77,14692.89
2022-03-25,Store_C,Sugar,56,498.43,27912.08
2022-03-26,Store_C,Sugar,69,92.92,6411.4800000000005
2022-03-27,Store_C,Sugar,63,175.23,11039.49
2022-03-28,Store_C,Sugar,51,322.75,16460.25
2022-03-29,Store_C,Sugar,44,232.22,10217.68
2022-03-30,Store_C,Sugar,53,390.51,20697.03
2022-03-31,Store_C,Sugar,52,128.41,6677.32
2022-04-01,Store_C,Sugar,43,109.85,4723.55
2022-04-02,Store_C,Sugar,56,187.01,10472.56
2022-04-03,Store_C,Sugar,65,461.85,30020.25
2022-04-04,Store_C,Sugar,50,335.85,16792.5
2022-04-05,Store_C,Sugar,51,17.65,900.15
2022-04-06,Store_C,Sugar,45,65.48,2946.6000000000004
2022-04-07,Store_C,Sugar,51,146.63,7478.13
2022-04-08,Store_C,Sugar,50,68.37,3418.5
2022-04-09,Store_C,Sugar,67,181.6,12167.199999999999
2022-04-10,Store_C,Sugar,57,480.96,27414.719999999998
2022-04-11,Store_C,Sugar,48,133.39,6402.719999999999
2022-04-12,Store_C,Sugar,47,287.48,13511.560000000001
2022-04-13,Store_C,Sugar,49,26.34,1290.66
2022-04-14,Store_C,Sugar,43,162.39,6982.7699999999995
2022-04-15,Store_C,Sugar,53,37.63,1994.39
2022-04-16,Store_C,Sugar,57,407.2,23210.399999999998
2022-04-17,Store_C,Sugar,51,121.13,6177.63
2022-04-18,Store_C,Sugar,40,250.12,10004.8
2022-04-19,Store_C,Sugar,42,92.65,3891.3
2022-04-20,Store_C,Sugar,45,366.88,16509.6
2022-04-21,Store_C,Sugar,47,292.76,13759.72
2022-04-22,Store_C,Sugar,47,120.78,5676.66
2022-04-23,Store_C,Sugar,74,144.47,10690.78
2022-04-24,Store_C,Sugar,55,178.34,9808.7
2022-04-25,Store_C,Sugar,47,496.28,23325.16
2022-04-26,Store_C,Sugar,41,187.73,7696.929999999999
2022-04-27,Store_C,Sugar,54,395.38,21350.52
2022-04-28,Store_C,Sugar,55,358.84,19736.199999999997
2022-04-29,Store_C,Sugar,49,61.07,2992.43
2022-04-30,Store_C,Sugar,69,145.31,10026.39
2022-05-01,Store_C,Sugar,63,281.17,17713.710000000003
2022-05-02,Store_C,Sugar,43,308.08,13247.439999999999
2022-05-03,Store_C,Sugar,42,46.87,1968.54
2022-05-04,Store_C,Sugar,44,215.99,9503.560000000001
2022-05-05,Store_C,Sugar,49,45.78,2243.2200000000003
2022-05-06,Store_C,Sugar,40,229.63,9185.2
2022-05-07,Store_C,Sugar,57,157.92,9001.439999999999
2022-05-08,Store_C,Sugar,63,443.26,27925.38
2022-05-09,Store_C,Sugar,50,151.71,7585.5
2022-05-10,Store_C,Sugar,47,498.42,23425.74
2022-05-11,Store_C,Sugar,45,296.8,13356.0
2022-05-12,Store_C,Sugar,49,389.77,19098.73
2022-05-13,Store_C,Sugar,46,452.16,20799.36
2022-05-14,Store_C,Sugar,50,43.44,2172.0
2022-05-15,Store_C,Sugar,61,387.22,23620.420000000002
2022-05-16,Store_C,Sugar,47,41.71,1960.3700000000001
2022-05-17,Store_C,Sugar,46,393.52,18101.92
2022-05-18,Store_C,Sugar,40,123.33,4933.2
2022-05-19,Store_C,Sugar,43,254.4,10939.2
2022-05-20,Store_C,Sugar,45,173.87,7824.150000000001
2022-05-21,Store_C,Sugar,64,71.49,4575.36
2022-05-22,Store_C,Sugar,61,230.65,14069.65
2022-05-23,Store_C,Sugar,36,245.28,8830.08
2022-05-24,Store_C,Sugar,41,441.56,18103.96
2022-05-25,Store_C,Sugar,48,497.31,23870.88
2022-05-26,Store_C,Sugar,52,54.07,2811.64
2022-05-27,Store_C,Sugar,45,170.5,7672.5
2022-05-28,Store_C,Sugar,64,323.55,20707.2
2022-05-29,Store_C,Sugar,56,228.41,12790.96
2022-05-30,Store_C,Sugar,36,157.96,5686.56
2022-05-31,Store_C,Sugar,43,94.77,4075.1099999999997
2022-06-01,Store_C,Sugar,30,404.74,12142.2
2022-06-02,Store_C,Sugar,47,72.77,3420.1899999999996
2022-06-03,Store_C,Sugar,40,412.05,16482.0
2022-06-04,Store_C,Sugar,54,149.14,8053.5599999999995
2022-06-05,Store_C,Sugar,56,326.95,18309.2
2022-06-06,Store_C,Sugar,35,464.11,16243.85
2022-06-07,Store_C,Sugar,41,244.74,10034.34
2022-06-08,Store_C,Sugar,36,138.15,4973.400000000001
2022-06-09,Store_C,Sugar,46,64.52,2967.9199999999996
2022-06-10,Store_C,Sugar,45,479.67,21585.15
2022-06-11,Store_C,Sugar,57,48.71,2776.4700000000003
2022-06-12,Store_C,Sugar,64,219.54,14050.56
2022-06-13,Store_C,Sugar,44,409.07,17999.079999999998
2022-06-14,Store_C,Sugar,46,496.17,22823.82
2022-06-15,Store_C,Sugar,40,326.9,13076.0
2022-06-16,Store_C,Sugar,28,105.4,2951.2000000000003
2022-06-17,Store_C,Sugar,42,331.76,13933.92
2022-06-18,Store_C,Sugar,56,143.41,8030.96
2022-06-19,Store_C,Sugar,55,473.79,26058.45
2022-06-20,Store_C,Sugar,46,97.67,4492.82
2022-06-21,Store_C,Sugar,42,255.05,10712.1
2022-06-22,Store_C,Sugar,30,134.08,4022.4000000000005
2022-06-23,Store_C,Sugar,46,453.34,20853.64
2022-06-24,Store_C,Sugar,42,286.46,12031.32
2022-06-25,Store_C,Sugar,53,192.86,10221.58
2022-06-26,Store_C,Sugar,60,23.12,1387.2
2022-06-27,Store_C,Sugar,38,15.56,591.28
2022-06-28,Store_C,Sugar,39,294.81,11497.59
2022-06-29,Store_C,Sugar,36,315.99,11375.64
2022-06-30,Store_C,Sugar,35,138.52,4848.200000000001
2022-07-01,Store_C,Sugar,38,129.32,4914.16
2022-07-02,Store_C,Sugar,47,310.69,14602.43
2022-07-03,Store_C,Sugar,46,189.54,8718.84
2022-07-04,Store_C,Sugar,36,113.9,4100.400000000001
2022-07-05,Store_C,Sugar,42,239.02,10038.84
2022-07-06,Store_C,Sugar,40,418.52,16740.8
2022-07-07,Store_C,Sugar,36,218.98,7883.28
2022-07-08,Store_C,Sugar,28,320.17,8964.76
2022-07-09,Store_C,Sugar,54,457.27,24692.579999999998
2022-07-10,Store_C,Sugar,42,325.55,13673.1
2022-07-11,Store_C,Sugar,39,452.35,17641.65
2022-07-12,Store_C,Sugar,34,167.31,5688.54
2022-07-13,Store_C,Sugar,29,128.32,3721.2799999999997
2022-07-14,Store_C,Sugar,27,113.11,3053.97
2022-07-15,Store_C,Sugar,27,207.78,5610.06
